AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
0.4767726,0.4133166,0.6507004,0.28061575,0.5237265,1.0,0.47238445,0.9409231,1.0,0.85588497,0.7892328,0.44930947,0.46802884,0.0,0.4961474,0.6303242,0.78672355,0.13383277,0.7609281,0.73375833
0.50900525,0.2642631,0.48661917,0.44602817,0.36543447,0.0,0.40443718,0.0034590764,0.0,0.3751305,0.34265968,0.17577037,0.5275825,0.0,0.53367215,0.57099915,0.04785798,0.054428346,0.075441234,0.10319106
0.36198586,0.404889,0.41868153,0.2884443,0.4714692,1.0,0.5570725,0.27811834,1.0,0.8160579,0.71579343,0.05807458,0.3834071,0.0,0.39313152,0.2481667,0.02136416,0.18204537,0.62328357,0.7904675
0.5452413,0.37134546,0.42992103,0.32223746,0.83025634,1.0,0.41687718,0.3442196,0.0,0.9347994,0.6964773,0.14545101,0.4970413,0.0,0.21774925,0.3048235,0.34255072,0.11130059,0.20491323,0.7550493
0.38799292,0.25728428,0.19534262,0.4233091,0.27187514,0.0,0.14873105,0.06029294,1.0,0.55450106,0.4277493,0.25593066,0.46595383,0.0,0.6271239,0.57129985,0.8384141,0.072577626,0.17435941,0.09876499
0.37240276,0.36068338,0.3173663,0.3713951,0.4960164,0.0,0.41909382,0.0042528175,1.0,0.6582409,0.3048751,0.22586262,0.4567672,0.0,0.270473,0.30694363,0.02817212,0.05581255,0.061013952,0.31229225
0.35011643,0.3223641,0.2114132,0.3111299,0.88588554,1.0,0.53480184,0.3293874,1.0,0.934025,0.72813886,0.09644608,0.42878705,1.0,0.1917533,0.28609794,0.6272929,0.10935364,0.27405825,0.71325773
0.5640689,0.47857565,0.4411356,0.32777375,0.5511213,1.0,0.5548861,0.02380634,0.0,0.7238213,0.66617453,0.025843244,0.4889784,0.0,0.5214991,0.6330192,0.08718096,0.12299466,0.7787206,0.8372227
0.3746474,0.27086914,0.46307433,0.27661458,0.7095359,1.0,0.48032635,0.060765866,0.0,0.8144122,0.79948616,0.17123854,0.41485643,0.0,0.5053794,0.5017699,0.9511974,0.02999531,0.2578665,0.38482934
0.46353123,0.3841118,0.6815272,0.25458485,0.25098896,1.0,0.54917955,0.03525189,1.0,0.708747,0.53534716,0.51055837,0.583134,0.0,0.3502887,0.37436348,0.2242609,0.08534569,0.44141442,0.7459719
0.2932647,0.299662,0.22556706,0.45922133,0.5066038,0.0,0.413439,0.014978269,0.0,0.8000293,0.43203673,0.31353107,0.49053675,0.0,0.6215058,0.16263878,0.86047375,0.15864155,0.16251649,0.068910755
0.42815623,0.31523973,0.64993227,0.35873505,0.16928774,1.0,0.52055496,0.009786856,0.0,0.28029355,0.30939227,0.1527768,0.4437647,0.0,0.3714593,0.22554643,0.37713587,0.08617025,0.3212256,0.53081733
0.3565656,0.322287,0.8479427,0.3117305,0.21195094,1.0,0.50569725,0.015306837,0.0,0.22503681,0.38555142,0.38960552,0.5513976,1.0,0.59523666,0.37051624,0.5195416,0.08384963,0.29391548,0.8005165
0.42420715,0.35607243,0.17031099,0.25504863,0.28236666,0.0,0.4392617,0.28016144,0.0,0.13933748,0.45689625,0.6150421,0.55481344,0.0,0.2820857,0.5208342,0.18978927,0.10879185,0.6035866,0.7787151
0.3439838,0.36837614,0.08812433,0.43636,0.096011154,0.0,0.10851115,0.0007142795,1.0,0.042513594,0.19699717,0.06714794,0.50225663,0.0,0.2572799,0.5054198,0.17223355,0.12729794,0.12679341,0.059269182
0.4893531,0.4855248,0.13826422,0.5506041,0.06382477,0.0,0.10566864,0.0035525716,0.0,0.030541636,0.2924244,0.086659655,0.43964487,0.0,0.65342873,0.2755858,0.07951191,0.062358268,0.031403188,0.053812195
0.28418827,0.19117472,0.1617932,0.38797078,0.51440495,0.0,0.46919337,0.04156471,0.0,0.4799578,0.3658352,0.5092471,0.5321353,1.0,0.32756367,0.41614792,0.46681678,0.15109985,0.33318397,0.22080207
0.3845195,0.18316783,0.2942588,0.27034572,0.18145047,0.0,0.38390988,0.03728886,0.0,0.30951768,0.5733325,0.5583007,0.44264254,0.0,0.7349762,0.3811811,0.105897844,0.09669346,0.74896616,0.4597895
0.47286803,0.3436803,0.68229896,0.36750472,0.16649225,0.0,0.29294282,0.024067486,0.0,0.26310095,0.55894744,0.19579792,0.3365592,0.0,0.5295153,0.47713763,0.15762669,0.1608926,0.14543775,0.20478432
0.3755028,0.20024234,0.44314307,0.26519066,0.32889244,1.0,0.41634867,0.10194115,0.0,0.20341353,0.6135835,0.07635975,0.3755789,0.0,0.49088636,0.46243623,0.032718867,0.15628545,0.8115306,0.5796194
0.32727295,0.3617114,0.39617702,0.296863,0.2281806,1.0,0.34000963,0.016357405,0.0,0.11130692,0.21730469,0.08795333,0.47680506,0.0,0.27957475,0.18492374,0.7926993,0.22529072,0.50089985,0.576975
0.34986576,0.3133454,0.22013743,0.35091016,0.11363647,1.0,0.27637443,0.24185842,1.0,0.05277705,0.6477854,0.7918051,0.4522969,0.0,0.5143812,0.5899766,0.114551075,0.038397837,0.28375918,0.1439494
0.3421446,0.22423884,0.28649664,0.32095325,0.19804901,1.0,0.34436768,0.005992307,0.0,0.21078812,0.18058723,0.20472714,0.47783482,0.0,0.41122103,0.5069643,0.15254052,0.08110711,0.42380932,0.15386702
0.514013,0.4356234,0.092627525,0.41834542,0.16918239,0.0,0.12261176,0.0048948196,1.0,0.03964157,0.34574264,0.3352769,0.4731679,0.0,0.36277032,0.7041155,0.0068296,0.085679896,0.3885361,0.0469756
0.3705064,0.31155282,0.3576066,0.34966794,0.2372389,1.0,0.35613987,0.65256935,1.0,0.2352222,0.2962881,0.3017567,0.35369778,0.0,0.29865906,0.48906156,0.7022696,0.19476794,0.03655444,0.20553385
0.33114335,0.19649889,0.44475734,0.28059542,0.23606063,1.0,0.378882,0.1584996,1.0,0.11896596,0.35182375,0.19305587,0.47246093,0.0,0.39115402,0.49611536,0.018667392,0.19687106,0.42589083,0.452161
0.28457475,0.15591092,0.31515214,0.2725859,0.55514455,0.0,0.47179088,0.9089636,0.0,0.62014866,0.5723004,0.715541,0.58918464,0.0,0.29951566,0.6403416,0.63012344,0.14746328,0.17873566,0.4159897
0.36839908,0.24254245,0.49700126,0.268698,0.46506608,0.0,0.5512794,0.67958045,0.0,0.4354252,0.5437833,0.5098214,0.48776558,0.0,0.4162871,0.78039515,0.007656116,0.066587366,0.29552695,0.20705304
0.34511408,0.34890464,0.5620339,0.2850065,0.5854373,1.0,0.74431837,0.81863165,1.0,0.6108663,0.7688993,0.2948295,0.5015963,0.0,0.63212276,0.5376438,0.006237324,0.18021397,0.51557755,0.23911971
0.26205868,0.39328948,0.34195945,0.4030253,0.7412192,1.0,0.6004601,0.0021301585,0.0,0.8129539,0.31841487,0.15105923,0.55055153,1.0,0.52846336,0.47212717,0.15412155,0.03563891,0.28490734,0.56951267
0.25516054,0.076787986,0.38835162,0.54477906,0.10013825,0.0,0.19455297,0.13373424,1.0,0.057962164,0.6136006,0.20215409,0.4316036,0.0,0.4952383,0.6306344,0.0124350935,0.106249414,0.13174179,0.024729554
0.6128722,0.30654794,0.17782573,0.6131536,0.084206305,0.0,0.15333803,0.027783975,0.0,0.042741675,0.52223486,0.584879,0.42714673,0.0,0.65654415,0.25286192,0.7065075,0.30928475,0.058836877,0.08649705
0.31017387,0.20486099,0.24668853,0.32370737,0.7624854,0.0,0.50852174,0.11548285,1.0,0.8886064,0.8001669,0.3036232,0.5794718,0.0,0.40062714,0.4148256,0.049783777,0.042053197,0.06884927,0.0719951
0.3198771,0.35824537,0.09213631,0.4478539,0.2181821,0.0,0.24541698,0.008140903,0.0,0.10805942,0.15319237,0.08113528,0.49035442,0.0,0.5917559,0.3997746,0.08918618,0.15900773,0.16026744,0.13655181
0.24914931,0.27065486,0.29478455,0.32774287,0.26002237,0.0,0.31899357,0.2986997,1.0,0.2166038,0.19620924,0.25545123,0.48694086,0.0,0.81816393,0.31630313,0.42126468,0.18930285,0.12164379,0.24432126
0.49589786,0.39808834,0.37872744,0.35174897,0.18848285,1.0,0.326446,0.65963006,0.0,0.2571446,0.26767612,0.23481941,0.43808484,0.0,0.68174773,0.6835251,0.28695804,0.09622093,0.14909571,0.23414657
0.309196,0.2365844,0.7810824,0.24846394,0.19829017,0.0,0.3974959,0.095831804,0.0,0.20394808,0.280992,0.07348958,0.53111863,0.0,0.49840853,0.40004197,0.09080001,0.11808559,0.37990123,0.37943777
0.35084656,0.24686415,0.33520803,0.45821792,0.18776318,0.0,0.33042088,0.22791974,0.0,0.18867029,0.39398348,0.4042977,0.5000246,0.0,0.5008906,0.40316254,0.018040884,0.11667442,0.07188842,0.09628077
0.2981925,0.1827715,0.30140674,0.32072672,0.11797577,1.0,0.25361583,0.2954034,1.0,0.059695184,0.5578521,0.57188654,0.4155803,0.0,0.3450341,0.48393,0.060530268,0.11307628,0.26737282,0.13087969
0.2357753,0.29559648,0.3788663,0.25979385,0.3391803,0.0,0.32780358,0.049210075,1.0,0.09650415,0.5619302,0.21233505,0.42629632,0.0,0.42686126,0.5900303,0.04560719,0.13416378,0.301761,0.46234182
0.33859852,0.35405836,0.3072003,0.39514464,0.15273497,0.0,0.28174597,0.5028854,1.0,0.09523446,0.3811536,0.65110016,0.5077198,0.0,0.39962086,0.5462009,0.01482705,0.20658922,0.24231954,0.13395032
0.4196669,0.23894888,0.33881834,0.33874926,0.19527619,0.0,0.39843488,0.30423892,0.0,0.13185447,0.09047537,0.3923556,0.54101,0.0,0.48974848,0.20656273,0.09306003,0.057997543,0.48262563,0.24948305
0.3202032,0.16679369,0.4227109,0.2609173,0.20930037,0.0,0.37289193,0.16631265,1.0,0.19122623,0.4076568,0.33915657,0.48519668,0.0,0.25791496,0.5104323,0.07790572,0.1708096,0.52371806,0.11499043
0.50875324,0.39543545,0.12093196,0.34586123,0.51405793,1.0,0.3239263,0.0057473546,0.0,0.28405115,0.42697865,0.2155627,0.5382999,0.0,0.565453,0.36538836,0.18256746,0.27539575,0.29989395,0.43368196
0.2768249,0.21008946,0.13057864,0.4442313,0.20966128,0.0,0.221742,0.022990765,0.0,0.19288386,0.4697962,0.20444757,0.39475936,0.0,0.44923565,0.41203994,0.1617097,0.058092628,0.06279677,0.09435293
0.24773572,0.17096566,0.119560316,0.31316283,0.327787,1.0,0.42105252,0.00057210174,0.0,0.43531063,0.37363327,0.14840177,0.45465478,0.0,0.5621771,0.22618327,0.31667975,0.061002217,0.24768323,0.41077217
0.2095036,0.1647898,0.19397072,0.29045913,0.32543477,0.0,0.36357465,0.003498476,0.0,0.0651609,0.2833601,0.08268342,0.52679735,0.0,0.38319492,0.22185539,0.0105492445,0.07979115,0.21124691,0.14016938
0.27691117,0.23749426,0.39472148,0.24680018,0.4906654,0.0,0.38414386,0.24702182,0.0,0.521869,0.7603066,0.3140411,0.55880964,1.0,0.5348811,0.57480615,0.0056734816,0.0909396,0.5950923,0.32624915
0.40524662,0.33322322,0.25675526,0.32958832,0.51128024,1.0,0.48518994,0.11481667,0.0,0.4720075,0.58098114,0.37888974,0.48178333,0.0,0.42937055,0.67553836,0.16790554,0.2021476,0.36674133,0.08952205
0.56735677,0.49317542,0.26218575,0.5086963,0.081716515,1.0,0.31723514,0.0031250208,1.0,0.077343,0.3219096,0.5154618,0.38670525,0.0,0.38341144,0.3211359,0.031070556,0.14911658,0.21853848,0.19259006
0.18513021,0.16568746,0.48627448,0.26723066,0.5305585,1.0,0.44302535,0.06764615,0.0,0.4940789,0.46923375,0.08573607,0.4752523,0.0,0.41953015,0.666749,0.0258675,0.08354312,0.47925892,0.43020666
0.3158086,0.23137331,0.21791947,0.467146,0.26203883,1.0,0.36134282,0.016367957,0.0,0.12766175,0.27672216,0.33012477,0.56219274,0.0,0.5477199,0.6428312,0.052503787,0.05552134,0.11643217,0.070013866
0.3487132,0.24958281,0.29664558,0.29588827,0.5715844,0.0,0.5329567,0.07512786,0.0,0.6943967,0.7194495,0.3666048,0.50128615,0.0,0.7076316,0.34667176,0.6686466,0.08781756,0.190194,0.6366405
0.3017167,0.1657294,0.22719191,0.2744722,0.3752704,0.0,0.3646539,0.0042319493,0.0,0.25098985,0.22046947,0.27218887,0.5417261,0.0,0.35603043,0.29976743,0.09643219,0.029408509,0.2286966,0.19268015
0.29603288,0.3171597,0.89013255,0.24392743,0.4778854,1.0,0.48480085,0.010193512,1.0,0.6305432,0.57070255,0.56726193,0.5365337,0.0,0.46843582,0.64051837,0.2828491,0.038099926,0.2262616,0.5823846
0.4619019,0.36290848,0.27759683,0.45449674,0.08061544,0.0,0.26417622,0.021144887,0.0,0.13596381,0.13556407,0.43373668,0.4908225,0.0,0.70600986,0.5472474,0.023325816,0.13068883,0.12072319,0.1067398
0.38258746,0.19313383,0.27344516,0.31705925,0.5402682,0.0,0.39380586,0.32060957,0.0,0.56986547,0.58180654,0.10532881,0.4039679,0.0,0.46807125,0.33757904,0.16870221,0.068695016,0.28642246,0.30301595
0.48729116,0.33630896,0.4237842,0.37979394,0.18547235,0.0,0.45433205,0.00328843,0.0,0.23787561,0.33049756,0.09718447,0.37611988,0.0,0.3120725,0.19064444,0.11459311,0.045193344,0.14008756,0.1943447
0.29832858,0.31850758,0.2542212,0.3202269,0.4135892,0.0,0.41155806,0.00072698545,0.0,0.2538603,0.54286075,0.18957277,0.5733856,1.0,0.65371954,0.5210738,0.024018228,0.07407791,0.31905806,0.706692
0.5050693,0.31243542,0.3627121,0.38446358,0.4361144,0.0,0.57440025,0.0011328505,1.0,0.32569247,0.59183156,0.2286304,0.46739364,0.0,0.3362302,0.47674498,0.2559461,0.05290762,0.56076217,0.21722399
0.5665229,0.4188442,0.34959805,0.32855898,0.060852367,0.0,0.27567548,0.10841807,1.0,0.07396022,0.18332599,0.18560219,0.32383266,0.0,0.55074114,0.1816842,0.36760765,0.17098841,0.3856222,0.22714321
0.391503,0.29540506,0.11499082,0.33841324,0.35316607,1.0,0.3496034,0.095158175,0.0,0.3355464,0.35217938,0.06823576,0.54814035,0.0,0.44058314,0.23518725,0.55992013,0.26567546,0.27686483,0.5791379
0.37959865,0.15264134,0.30837235,0.31136134,0.19738376,1.0,0.32640064,0.10959409,0.0,0.16645378,0.16865556,0.15311325,0.3995982,0.0,0.68751955,0.24359028,0.8403853,0.284365,0.1940431,0.3694312
0.589674,0.27805328,0.37459645,0.32208994,0.13932595,0.0,0.10691135,0.016072894,0.0,0.04337083,0.22720794,0.38747853,0.5953842,0.0,0.50836664,0.5926868,0.15644202,0.15871687,0.14605084,0.05991615
0.48941344,0.296846,0.4194584,0.65049684,0.12351337,0.0,0.19441645,0.27068186,1.0,0.19454479,0.4930394,0.18783027,0.42384076,0.0,0.5369048,0.45162523,0.06942664,0.44346613,0.058894187,0.1953493
0.31394073,0.24830994,0.5383558,0.321342,0.3237105,1.0,0.41186777,0.78321517,1.0,0.43552315,0.88952976,0.30485648,0.42047915,1.0,0.4278142,0.616523,0.0076629985,0.09887593,0.46703374,0.06801004
0.5187735,0.12671493,0.15648715,0.33987284,0.15048833,0.0,0.3009227,0.0094083315,0.0,0.32160455,0.3930924,0.12191151,0.40188444,0.0,0.5917783,0.34329295,0.020606948,0.07349671,0.426056,0.11066634
0.28686836,0.18511549,0.65933985,0.3066783,0.41867295,0.0,0.33899617,0.020481883,0.0,0.24024704,0.54533935,0.55004275,0.48390582,0.0,0.38384455,0.7016288,0.024029262,0.13210712,0.21667871,0.12189805
0.29192406,0.23653677,0.16887471,0.38116154,0.28581724,1.0,0.4302246,0.01185101,0.0,0.19863796,0.29086226,0.36876297,0.5171385,0.0,0.58234143,0.6358507,0.22791721,0.10727406,0.28868657,0.2757222
0.2639344,0.16562428,0.118282594,0.451167,0.108641185,0.0,0.24414453,0.0022208316,0.0,0.10208087,0.32877836,0.13176624,0.34000435,0.0,0.70047224,0.14838855,0.1220072,0.06429681,0.14846802,0.2590734
0.6228038,0.34133956,0.16589889,0.7292275,0.03689363,0.0,0.12002565,0.019089451,1.0,0.025826195,0.09815405,0.5649965,0.35232225,0.0,0.51043856,0.09540221,0.9626375,0.86714166,0.36350292,0.039377805
0.2759634,0.20907852,0.3939743,0.2935212,0.356256,1.0,0.39140224,0.67408645,1.0,0.24645941,0.5455996,0.2426428,0.40751997,0.0,0.35880518,0.5929455,0.1030092,0.17798577,0.20088214,0.35873386
0.372675,0.28021607,0.14770819,0.3053711,0.260152,0.0,0.32627362,0.0026174171,0.0,0.052881327,0.23614417,0.0719272,0.52506226,0.0,0.39594933,0.32716483,0.035128035,0.12725759,0.16488343,0.50216395
0.5012419,0.31721327,0.18226568,0.34769085,0.20948079,1.0,0.30749458,0.038409874,1.0,0.1258469,0.23805438,0.104732655,0.41000023,0.0,0.59040403,0.19043285,0.747693,0.13441005,0.37838575,0.36962274
0.37006858,0.2523764,0.23816583,0.6279492,0.091989994,0.0,0.13415422,0.012898908,0.0,0.048621345,0.29895988,0.40669763,0.33143222,0.0,0.4063551,0.45463505,0.054188844,0.07229777,0.021823486,0.050686922
0.38564548,0.1676876,0.32671487,0.35558075,0.14702109,0.0,0.21486953,0.017134137,0.0,0.09060748,0.5464818,0.40431353,0.4957697,0.0,0.43489212,0.7259828,0.0018951551,0.051558133,0.17390144,0.054190334
0.27560547,0.12814726,0.20650032,0.3349408,0.24011968,0.0,0.5190228,0.009884521,0.0,0.20691231,0.5999652,0.2883767,0.5481588,0.0,0.63580966,0.4728685,0.34021002,0.14512621,0.44127306,0.7229644
0.34687808,0.21654539,0.40692687,0.35435602,0.33922493,0.0,0.30066383,0.021039635,1.0,0.2784836,0.43779346,0.4892848,0.5278751,0.0,0.28458098,0.55555683,0.34205765,0.15749437,0.08910459,0.16856079
0.3288851,0.17796808,0.20608112,0.36038673,0.36302572,0.0,0.24804312,0.046668835,1.0,0.49041274,0.38127097,0.5646313,0.41994828,0.0,0.2041525,0.58125806,0.046313725,0.11316676,0.06309773,0.13177216
0.24281774,0.26217562,0.09402949,0.29870024,0.23142856,1.0,0.32460356,0.023076868,1.0,0.108923934,0.29802507,0.45163047,0.527179,0.0,0.43009216,0.50382954,0.07046725,0.07251962,0.37696913,0.27387375
0.2538673,0.32530326,0.49670273,0.40557843,0.36753407,0.0,0.2889273,0.03866857,1.0,0.49104327,0.46564803,0.71212083,0.42116222,0.0,0.6052213,0.59509146,0.44877157,0.13156348,0.07793006,0.1444298
0.46255374,0.5514235,0.3853463,0.2807601,0.53058815,1.0,0.6735479,0.27738753,0.0,0.30388185,0.42162657,0.08674595,0.4888236,1.0,0.6757699,0.3674548,0.43944293,0.15352355,0.37625152,0.6587403
0.1918948,0.13588421,0.13630621,0.30936453,0.32468015,0.0,0.21021871,0.068629816,0.0,0.052437797,0.4892386,0.3141766,0.55794555,0.0,0.36590496,0.62103355,0.0045367754,0.031524453,0.18860595,0.17427811
0.20344967,0.112697996,0.39910024,0.3715795,0.1646041,0.0,0.28784013,0.23031124,1.0,0.10524619,0.5031309,0.5530059,0.46860507,0.0,0.32001805,0.699934,0.018429222,0.16069905,0.065382734,0.1538135
0.45676512,0.2678509,0.5998229,0.27524903,0.218907,1.0,0.41766465,0.09330326,1.0,0.20942143,0.29599255,0.35665485,0.32135317,0.0,0.39589357,0.49648473,0.21043599,0.094874114,0.45001018,0.21569903
0.64290404,0.42707843,0.28475955,0.43719944,0.059163004,0.0,0.19644241,0.0019095598,1.0,0.019977108,0.12188716,0.20554657,0.37818405,0.0,0.80911404,0.1119613,0.72012776,0.10730869,0.12184728,0.1011374
0.38066444,0.33744448,0.4188945,0.35863858,0.29856652,0.0,0.28228816,0.081550874,1.0,0.30367735,0.34337503,0.63750345,0.5535426,0.0,0.32326785,0.60445535,0.055480745,0.037172623,0.05435815,0.110023476
0.2797869,0.30250624,0.39870757,0.25535306,0.4993892,0.0,0.43204686,0.62358356,1.0,0.61740404,0.7070056,0.4848091,0.4269069,1.0,0.4027849,0.6641881,0.090624124,0.04273389,0.346966,0.33293027
0.5041865,0.25033027,0.26437113,0.3674543,0.13015133,0.0,0.13844852,0.0017143241,1.0,0.10059191,0.3504283,0.5281248,0.55312157,0.0,0.40196985,0.5474852,0.010630216,0.039889194,0.16745725,0.041775342
0.33491427,0.39903927,0.4415788,0.30807763,0.14837866,0.0,0.25219405,0.072144404,0.0,0.23278137,0.6455746,0.371022,0.5000527,0.0,0.4674218,0.601492,0.023793787,0.08922623,0.29630834,0.12691933
0.42445308,0.21416204,0.533147,0.31727073,0.1421,0.0,0.3362748,0.89089465,0.0,0.16642246,0.51823926,0.49079528,0.47426915,0.0,0.46364415,0.7216584,0.90763015,0.10138485,0.103670344,0.14836194
0.41616294,0.19891512,0.55955726,0.40843746,0.21557607,0.0,0.34219962,0.022414487,1.0,0.3026113,0.29286844,0.2502135,0.566822,0.0,0.49971336,0.33288413,0.14077887,0.06320573,0.15102461,0.23698759
0.3514266,0.17436917,0.10059418,0.33935463,0.1284088,1.0,0.19588831,0.6556339,1.0,0.07039048,0.22669105,0.507478,0.41965887,0.0,0.23196788,0.45623794,0.047078036,0.1722718,0.63162786,0.10033964
0.23533499,0.23439817,0.46120572,0.42240897,0.21125823,1.0,0.49129152,0.3129552,0.0,0.18142411,0.4584493,0.21724337,0.51284885,0.0,0.36239594,0.40003043,0.09404233,0.028353391,0.29341248,0.12137937
0.41069448,0.36238217,0.4019138,0.25355613,0.7436681,1.0,0.63082576,0.7664675,0.0,0.7684833,0.6336776,0.24246301,0.619128,0.0,0.28724402,0.6312542,0.015764195,0.051538363,0.05440101,0.38984242
0.28871176,0.3366201,0.4122696,0.3388559,0.27970058,0.0,0.35729116,0.050648265,1.0,0.3338451,0.24108382,0.45866737,0.51558137,0.0,0.39405757,0.42079705,0.016490255,0.28428108,0.06678468,0.49938706
0.31642532,0.21592262,0.11364487,0.31914753,0.24504684,0.0,0.34101564,0.0142254485,1.0,0.0942005,0.34492865,0.24312653,0.48836282,0.0,0.4487958,0.23581414,0.07029207,0.103348136,0.27746353,0.2378633
0.31423643,0.12848374,0.46092165,0.27544725,0.24134612,0.0,0.24187733,0.1282937,0.0,0.17494148,0.6297281,0.35573155,0.4775742,0.0,0.58012265,0.53242004,0.02401325,0.055992045,0.58751893,0.24446462
0.3061397,0.175832,0.15042831,0.31894976,0.30301195,1.0,0.39863876,0.0033282815,0.0,0.187566,0.30812386,0.23220721,0.561455,0.0,0.51023823,0.5126289,0.4063324,0.0908389,0.44875416,0.39230612
0.2480261,0.30650172,0.39696595,0.60732996,0.06374951,0.0,0.10468071,0.0081416,1.0,0.048651684,0.26598135,0.2870888,0.434948,0.0,0.6556792,0.517165,0.0095542045,0.18294077,0.57725483,0.037838254
0.4336852,0.3540794,0.34904042,0.32620478,0.1598076,0.0,0.20785342,0.108571954,1.0,0.09706427,0.35161334,0.5685562,0.4653466,0.0,0.64048755,0.53736424,0.22019133,0.15230954,0.1283705,0.07050752
0.36728764,0.35501584,0.6988478,0.47484058,0.12191287,0.0,0.19570337,0.14240749,0.0,0.023906738,0.2316815,0.6425521,0.494858,0.0,0.51571584,0.60198575,0.02325651,0.14794847,0.36651278,0.10135051
0.2605657,0.2144008,0.31002116,0.33895788,0.12954444,0.0,0.31859103,0.2951901,1.0,0.20294705,0.32519525,0.12494025,0.46431595,0.0,0.7543013,0.38643748,0.02656731,0.048894886,0.69178504,0.21595049
0.2873498,0.20691514,0.24030039,0.32619813,0.38810453,0.0,0.45846114,0.090749495,0.0,0.28430778,0.46685264,0.3651124,0.49893725,0.0,0.5363114,0.5778442,0.05229856,0.15442258,0.16576684,0.1598884
0.4094004,0.29102385,0.15008537,0.36661437,0.22920716,0.0,0.41409123,0.23432703,0.0,0.06783555,0.20152858,0.13978307,0.6365619,0.0,0.43786559,0.43879017,0.6174192,0.2507861,0.4057335,0.42014718
0.35887566,0.2754546,0.43595344,0.492118,0.171766,0.0,0.39598793,0.10212183,0.0,0.19630754,0.12245568,0.23227566,0.5321774,0.0,0.42121914,0.18436451,0.22325264,0.061086122,0.08092745,0.20199499
0.3667236,0.33935207,0.27452353,0.32517865,0.1242358,0.0,0.36614096,0.05810069,0.0,0.03643616,0.37074235,0.36363652,0.6596016,0.0,0.3671498,0.6372576,0.0032211763,0.11529635,0.09066769,0.1176506
0.27158287,0.31802037,0.2569106,0.41609532,0.53485715,1.0,0.41838202,0.754142,0.0,0.62502646,0.4372171,0.41352347,0.5766062,0.0,0.5110672,0.2721895,0.3383686,0.14640637,0.09824378,0.65749025
0.23815332,0.2000908,0.20738675,0.27447474,0.49944273,0.0,0.3806042,0.503259,1.0,0.5412735,0.6715311,0.63819987,0.4286251,0.0,0.33639544,0.5352016,0.30517012,0.07618482,0.5406494,0.2930762
0.29866454,0.2328102,0.6502442,0.3741786,0.35570765,0.0,0.4640325,0.018698573,1.0,0.43670943,0.46964335,0.48200697,0.5981062,0.0,0.54433733,0.4980892,0.053313043,0.087041564,0.43890178,0.27421424
0.3821142,0.40001836,0.5784182,0.3018052,0.20642747,1.0,0.36214206,0.705504,0.0,0.25346994,0.25310493,0.15761136,0.36188146,0.0,0.40640867,0.48935035,0.119611375,0.13876498,0.39874473,0.29780686
0.3173533,0.24070066,0.08919481,0.4130504,0.28001133,0.0,0.38654977,0.021130532,0.0,0.11953518,0.56482416,0.17961538,0.6034429,0.0,0.37860888,0.3978541,0.14446484,0.0126956105,0.3073282,0.07119606
0.38574946,0.26252773,0.1821325,0.33742177,0.20303687,1.0,0.3895569,0.0058376663,0.0,0.1354634,0.25485522,0.18949701,0.50760615,0.0,0.4517548,0.23810498,0.07461835,0.13124394,0.48826706,0.58532655
0.2393467,0.10897326,0.22408283,0.27526155,0.49432266,0.0,0.31779745,0.78928727,1.0,0.40769213,0.7174271,0.42041004,0.4260106,1.0,0.52727467,0.7470055,0.009261304,0.22156374,0.14143991,0.2743878
0.3535397,0.2515806,0.13740383,0.44242346,0.10544613,0.0,0.25973934,0.0007212943,0.0,0.18929583,0.07099142,0.119222425,0.4472823,0.0,0.2632066,0.30405554,0.28260282,0.02458262,0.24787903,0.07956513
0.28662983,0.24725324,0.19378628,0.32367158,0.2839726,0.0,0.28211388,0.16091253,1.0,0.30053964,0.633209,0.5479464,0.47914746,0.0,0.51329106,0.68518734,0.034274045,0.076318294,0.054741863,0.19971256
0.27614063,0.20880677,0.40916336,0.30450785,0.3390547,1.0,0.36088285,0.27878374,0.0,0.15828608,0.32700133,0.24364763,0.519491,0.0,0.41333693,0.60217875,0.04494747,0.0778362,0.5796509,0.065397665
0.31866857,0.24039069,0.101883955,0.3622634,0.19008754,0.0,0.2899407,0.010045866,0.0,0.34291303,0.42329687,0.33003095,0.51741695,0.0,0.27499476,0.35665917,0.039244067,0.24944624,0.25581777,0.28763565
0.3682891,0.32476622,0.51379895,0.33394167,0.24955429,0.0,0.39660206,0.11058739,0.0,0.48598048,0.6741603,0.48838538,0.40345666,0.0,0.39925972,0.5847308,0.095546335,0.07072901,0.2289452,0.09205811
0.3652129,0.47763368,0.13680212,0.38626972,0.3942217,0.0,0.39102516,0.0045059645,0.0,0.5754582,0.5389764,0.07750332,0.5111545,0.0,0.4111667,0.71776605,0.019907808,0.06488523,0.0687377,0.4443989
0.34984928,0.2746373,0.4406443,0.32872355,0.19549958,0.0,0.26811594,0.58945656,1.0,0.20624691,0.5384226,0.10865596,0.38161838,0.0,0.42414564,0.45424992,0.0069441074,0.079851724,0.19026752,0.21173272
0.41610292,0.4030664,0.17815548,0.3037455,0.3705393,0.0,0.44217378,0.14875552,1.0,0.20443588,0.25156,0.26081944,0.57220906,0.0,0.38098228,0.38509586,0.18378529,0.039240338,0.1716043,0.2640565
